trial_id,method,evaluation_index,lambda,gamma,log_lam,log_gam,objective_value,mean_return,mean_risk,stability_score
0,Hybrid Search,0,0.14491638176839666,30.916701456465624,-0.8388825178450379,1.4901931522685277,0.013750002363672173,0.06749999527265342,0.026874996454490624,0.0
0,Hybrid Search,1,60.006399977798004,23.995620134776086,1.7781975724972163,1.380131978174718,0.015327332402339564,0.016376709053340807,0.0005182834335431629,2.5619567829837906e-06
0,Hybrid Search,2,0.016260878601483578,15.650161078145855,-1.7888559924770395,1.1945188118498726,0.003749884284959672,0.05749998106589328,0.026874977273539408,2.8446770959018283e-08
0,Hybrid Search,3,0.8799101697559374,2.189932894270872,-0.055561662816477675,0.3404308070344646,-0.023585815000014193,0.05017556378494285,0.015723234464108445,0.008462981971348031
0,Hybrid Search,4,3.128504042653603,1.3688339771540334,0.4953367205093264,0.13635077671084073,0.01976267660322712,0.030303573001466556,0.0028901756280133345,0.0009521090284425532
0,Hybrid Search,5,0.06637416046296678,1.7659861040405576,-1.178000959072158,0.24698728193563246,0.0034888945797132117,0.057500000559095044,0.026875000527001834,5.222098507563275e-05
0,Hybrid Search,6,0.018756009542738553,3.4306793442122974,-1.7268595549714885,0.5353801276897907,0.0037380381403895,0.057500002098932274,0.026875002225602053,2.3919014677335274e-06
0,Hybrid Search,7,0.08854402490623248,2.4645007440158997,-1.0528407403779814,0.3917289536012931,0.003658238170281458,0.05750000095009923,0.02687499961685877,1.8352709220046955e-05
0,Hybrid Search,8,25.698465716502376,29.71558856993407,1.4099071952866495,1.4729843366518804,0.016152206844389536,0.017287710851266187,0.0005435399991702425,9.684801707233648e-06
0,Hybrid Search,9,1.2647538253202788,32.67809297588846,0.10200600163109019,1.5142567040961699,0.013488278191893932,0.043554893154652816,0.00966600587223543,0.0021469206436576047
0,Hybrid Search,10,0.2747475043938172,0.4680905554842865,-0.5610662437012564,-0.3296701214071396,-0.005678544547536909,0.05749927869120401,0.026872166097342543,0.001886698208811167
0,Hybrid Search,11,0.10449587431730352,0.18357250833459138,-0.9809008559318713,-0.7361923578437297,-0.1030097807412285,0.05750000114912962,0.026874999833442555,0.021351956444694602
