trial_id,method,evaluation_index,lambda,gamma,log_lam,log_gam,objective_value,mean_return,mean_risk,stability_score
2,Random Search,0,2.446819622157655,2.283384852700694,0.3886019546443942,0.3585791157470135,0.016785953492580233,0.034432466836288186,0.00439222994576567,0.0017724106904353225
2,Random Search,1,29.52281799072569,0.7365537576654884,1.4701578090931422,-0.13279555051112846,0.015922702687175497,0.017088215575410477,0.0005362425965170834,1.860553904016284e-05
2,Random Search,2,0.10372523012848808,0.19980274285161823,-0.9841155929567225,-0.6993985541623582,0.0004842199485607327,0.05750006057437397,0.026875038872782905,0.0006531525760494854
2,Random Search,3,0.018500837544728078,4.13022576261369,-1.7328086103634601,0.6159737913119958,0.0037472011368137165,0.057500002710792406,0.026875002589581032,5.592789633250571e-07
2,Random Search,4,0.23571227606516001,0.5570164538009649,-0.6276177985171536,-0.25413197594041126,0.0015235241411074535,0.05749998966071919,0.0268749684093279,0.00044530574019118694
2,Random Search,5,0.12005500880082191,0.052179898876895676,-0.9206197160802594,-1.2824967668848735,-0.032667665022367634,0.05749999793043098,0.026874996650744033,0.0072835339302621096
2,Random Search,6,0.013090361309370286,4.286275540141016,-1.8830483662452533,0.6320800859116886,0.0037493376934727286,0.05749999859474135,0.026874997254413564,1.332784882985652e-07
2,Random Search,7,5.0483071083124225,0.3138054706647024,0.7031457668756329,-0.5033394894973844,0.01967898027348802,0.024623575075190012,0.0014217469185483407,0.00042022019292106206
2,Random Search,8,0.07068865510200689,81.88057902706896,-1.1506502809972576,1.9131809051601283,0.0037499524931066753,0.05749999977827512,0.026874999633617752,9.603586588264848e-09
2,Random Search,9,0.01542104713350984,0.7865005798045176,-1.8118861354377929,-0.10430095288073282,0.0037448927598154025,0.05750000232559842,0.02687500297418654,1.0207234819874676e-06
2,Random Search,10,49.24100112144026,0.41919258895834494,1.692326874013491,-0.3775864039893748,0.01546694074586356,0.016528674419073346,0.0005210847007370685,3.912854347129497e-06
2,Random Search,11,16.65397472676963,5.694551292457741,1.2215179012594222,0.7554595091197864,0.016813482908141,0.018175759323560685,0.0005873821781920931,3.750241180709929e-05
2,Random Search,12,0.07687133144168065,42.29730675773705,-1.1142355967144297,1.6263127149520882,0.003749869355835509,0.057499999609851374,0.02687499746455088,2.7064982820325398e-08
2,Random Search,13,0.013573459768830473,6.889530279915862,-1.8673094399599939,0.8381896132291708,0.0036971589243908576,0.05750000064088717,0.026874999686692616,1.0568468622216542e-05
2,Random Search,14,0.16375207803087538,0.058402489260432615,-0.7858131800591344,-1.2335686417740632,-0.05740870075177357,0.05749999921542351,0.026874990090412915,0.01223174395727425
2,Random Search,15,0.24931504288682604,47.51054788021639,-0.6032515167403307,1.676790038627641,0.0037426028114255724,0.05749994839897029,0.026874836542660117,1.5345004448964791e-06
2,Random Search,16,1.3781891685440524,1.2532436661276558,0.13930883238752623,0.09803551837365365,-0.015589074323428868,0.04273042130227746,0.008836715505606378,0.008129212922898714
2,Random Search,17,0.011525658663157709,0.011902097630415744,-1.9383342463633872,-1.9243764916298765,-0.0485066006722126,0.05749999867372216,0.02687499817753706,0.010451320598172128
2,Random Search,18,0.16679808101779656,0.09809440593478326,-0.7778089501501739,-1.008355758582609,-0.056715909542415614,0.057499999147800934,0.026874999410054015,0.012093181974021703
2,Random Search,19,1.6041633272675588,6.038678083332092,0.20524858372368016,0.7809418783649118,0.0121435137870188,0.04048574212722772,0.007406858136255995,0.002705702413539386
2,Random Search,20,2.926100186978942,12.59984608962857,0.4662891918874541,1.1003652401307957,0.02273580355599208,0.031172676884327215,0.0031981391807865737,0.00040811899335239704
2,Random Search,21,14.181295088468982,0.03894545478127786,1.1517158940411503,-1.4095432203686582,0.01687126461487318,0.018651575276246342,0.0006183824246504078,0.00010870916241446899
2,Random Search,22,57.857232978466925,1.7462345129704642,1.7623576596797768,0.24210256746222747,0.015345104920448738,0.016403793653701308,0.0005187398528636275,4.241805505062818e-06
2,Random Search,23,0.10988634702257193,94.35330905866617,-0.9590562637284408,1.9747571358811133,0.003749987077081919,0.05749999807481242,0.026874993939314043,4.6238204823208686e-09
2,Random Search,24,0.5556818598506019,0.8997178743112482,-0.2551737804602099,-0.045893651491875076,-0.04316346140373255,0.05617685887232319,0.024069032804283342,0.01024045093349781
2,Random Search,25,0.08776953497125319,0.019468609249621082,-1.0566562026568955,-1.7106650714274831,-0.01483379608042314,0.05749999600174065,0.026874993072498618,0.0037167611874333105
2,Random Search,26,6.0739463485829726,6.733806673687399,0.7834709514582312,0.8282606437188349,0.019689990985950485,0.022996562016832596,0.0011293725732170374,0.00020956517688960693
2,Random Search,27,1.396748278556299,0.01968975047508344,0.14511814477967944,-1.7057597875683834,-0.004233356991307242,0.042749689466408655,0.008823922425707753,0.005867040321260078
2,Random Search,28,8.061407151951313,0.19976471592743122,0.9064108563197228,-0.699481217968057,0.018484537460352383,0.021138232509645357,0.0008606281647175648,0.00018648774397156856
2,Random Search,29,0.03825404819503715,0.1521963542556025,-1.4173225993145988,-0.817595750624827,-0.002198040198116884,0.0575000691136687,0.02687504477896384,0.0011896039507715815
2,Random Search,30,0.9151709272084242,31.104728803306042,-0.0384977848289183,1.4928264191575136,0.004390185543367921,0.04938976585464041,0.01515670981954178,0.0029372321344377852
2,Random Search,31,0.8322768274716995,0.03631851826808784,-0.0797321969701632,-1.4398718782434616,-0.07277783672683252,0.05130364946071596,0.01689668964855053,0.018057621378089486
2,Random Search,32,0.06157651684846259,12.42018778705455,-1.2105848811404494,1.0941281622065056,0.003749316929079979,0.05749999286270138,0.02687497749713036,1.441878721370624e-07
2,Random Search,33,0.43396977912171886,0.9164369070342793,-0.3625405129244883,-0.03789742908699001,-0.030907885546350912,0.057325633486440666,0.02639206975417298,0.007089875904889123
2,Random Search,34,19.802211504487705,0.01229557874263509,1.2967136948354034,-1.9102510245651603,0.016394444064688866,0.01777504131515411,0.0005652193384058748,5.003171473069895e-05
2,Random Search,35,47.883389069558135,92.35879952525366,1.6801848811270115,1.9654782793453305,0.015484392818787258,0.016546144557849453,0.0005214760165121829,3.75994120756583e-06
2,Random Search,36,0.011744956607114566,26.908089019583873,-1.9301485834266487,1.4298828557823606,0.0037499777915147724,0.05750000559724833,0.02687500225192227,4.660377803029809e-09
